-123.006172,43.917795,Subway,"164 Melton, Creswell, OR, 97426"
-123.00091,45.519842,Subway,"1050 SW Baseline St, Hillsboro, OR, 97123"
-123.000398,45.00708,Subway,"2535 Jorie Lane, Keizer, OR, 97303"
-122.999143,38.502112,Subway,"16316 Main Street, Guerneville, CA, 95446"
-122.998955,44.060132,Subway,"1657 Mohawk Blvd, Springfield, OR, 97477"
-122.997569,44.913604,Subway,"1940 Turner Rd SE, Salem, OR, 97302"
-122.995334,45.593965,Subway,"10175 NW Glencoe Rd, North Plains, OR, 97133"
-122.992077,44.948348,Subway,"1531 Hawthorne Ave NE, Salem, OR, 97301"
-122.987492,44.059483,Subway,"2659 Olympic St, Springfield, OR, 97477"
-122.98596,45.522736,Subway,"301 E Main St, Hillsboro, OR, 97123"
-122.983756,44.962767,Subway,"2829 Lancaster Dr NE, Salem, OR, 97301"
-122.983604,44.947296,Subway,"1436 Lancaster Dr NE, Salem, OR, 97301"
-122.983402,44.941892,Subway,"831 Lancaster Dr NE, Salem, OR, 97301"
-122.982133,45.300285,Subway,"100 S Harrison St, Newberg, OR, 97132"
-122.981553,46.154486,Subway,"3707 Ocean Beach Highway, Longview, WA, 98632"
-122.980558,46.728985,Subway,"1110 View St, Centralia, WA, 98531"
-122.980068,44.915022,Subway,"1122 Lancaster Dr SE, Salem, OR, 97317"
-122.9784,46.67551,Subway,"1545 NW Louisiana Ave, Chehalis, WA, 98532"
-122.97559,45.049543,Subway,"4220 Brooklake Rd NE, Salem, OR, 97305"
-122.974088,46.711717,Subway,"910 Ellsbury St, Centralia, WA, 98531"
-122.961501,45.530478,Subway,"2020 NE Cornell Rd, Hillsboro, OR, 97124"
-122.961374,44.045918,Subway,"4270 Main Street, Springfield, OR, 97478"
-122.956786,45.506214,Subway,"2375 SE Tualatin Valley Hwy, Hillsboro, OR, 97123"
-122.956552,46.647397,Subway,"109 Interstate Ave, Chehalis, WA, 98532"
-122.949918,46.117012,Subway,"96 Oregon Way, Longview, WA, 98632"
-122.946733,45.308693,Subway,"1006 N Springbrook Rd, Newberg, OR, 97132"
-122.941485,46.952533,Subway,"2729 93rd Ave SW, Olympia, WA, 98512"
-122.941361,47.054677,Subway,"1001 Cooper Point Rd, Olympia, WA, 98502"
-122.934533,46.141393,Subway,"1328 Washington Way, Longview, WA, 98632"
-122.933817,46.95291,Subway,"2430 93rd Ave, Tumwater, WA, 98512"
-122.932699,46.120896,Subway,"540 7th Ave, Longview, WA, 98632"
-122.930095,47.045966,Subway,"2405 Harrison Ave, Olympia, WA, 98502"
-122.929489,47.041832,Subway,"625 Black Lake Blvd, Olympia, WA, 98502"
-122.928659,44.045877,Subway,"5630 Main St, Springfield, OR, 97478"
-122.926819,42.340901,Subway,"2366 Jacksonville Highway, Medford, OR, 97501"
-122.926496,40.717257,Subway,"1615 Main Street, Weaverville, CA, 96093"
-122.924831,39.048915,Subway,"979 11th St, Lakeport, CA, 95453"
-122.920472,46.996018,Subway,"5729 Littlerock Road SE, Tumwater, WA, 98502"
-122.908051,46.998069,Subway,"5595 Capitol Blvd, Tumwater, WA, 98501"
-122.906877,44.529567,Subway,"1771 S Main St, Lebanon, OR, 97355"
-122.906483,46.6071,Subway,"1356 Rush Rd, Chehalis, WA, 98532"
-122.905671,45.537083,Subway,"7080 NE Cornell Rd, Hillsboro, OR, 97124"
-122.902941,45.550312,Subway,"22065 NW Imbrie Dr, Hillsboro, OR, 97124"
-122.901939,45.515315,Subway,"7558 Baseline Rd, Hillsboro, OR, 97123"
